id,title,region,release_date,platform,image_url
"","The Legend of Zelda: Triforce of the Gods","2004-01-01","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/76606-1.jpg"
"","The Lion King","PAL																		(United Kingdom of Great Britain and Northern Ireland)","1995-05-25","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/8498-1.jpg"
"","The Lion King Legend","NTSC-C																		(China)","1997-02-01","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/76617-1.jpg"
"","The Lion King V: Timon & Pumbaa","1998-01-01","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/80850-1.jpg"
"","The Lone Ranger","1991-08-01","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/1889-1.jpg"
"","The Lost Boys - Frog Bros","NTSC-U																		(United States of America)","2015-01-01","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/90761-1.jpg"
"","The Lost Boys - Frog Bros","NTSC-U																		(United States of America)","2015-01-01","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/90762-1.jpg"
"","The Mad Wizard","NTSC","2015-02-16","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/112853-1.jpg"
"","The Mad Wizard: A Candelabra Chronicle","NTSC","2014-01-01","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/96034-1.jpg"
"","The Mafat Conspiracy","1990-07-27","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/1429-1.jpg"
"","The Magic Candle","NTSC																		(Japan)","1992-03-06","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/18227-1.jpg"
"","The Magic of Scheherazade","NTSC-U","1989-12-01","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/1446-1.jpg"
"","The MAGNILO Case","NTSC																		(United States of America)","2021-04-29","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/94239-1.jpg"
"","The Miracle Piano Teaching System","1990-01-01","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/29296-1.jpg"
"","The Money Game","1988-08-10","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/40579-1.jpg"
"","The Mutant Virus: ""Crisis in a Computer World!""","NTSC																		(United States of America)","1992-04-01","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/1960-1.jpg"
"","The Neverending Story","NTSC																		(United States of America)","2016-12-15","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/96618-1.jpg"
"","The New Zealand Story","1991-03-01","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/50105-1.png"
"","The Ninja of the 4 Seasons","Other","2021-02-14","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/107444-1.jpg"
"","The Punisher","1990-11-01","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/2781-1.png"
"","The Quest of Ki","1988-07-22","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/30942-1.png"
"","The Real Double Dragon","NTSC																		(United States of America)","2024-01-14","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/129985-1.jpg"
"","The Real Ghostbusters Remastered","Other","2019-10-13","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/107916-1.jpg"
"","The Ren & Stimpy Show: Buckeroo$!","NTSC-U","1993-11-01","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/2039-1.jpg"
"","The Rise of Amondus","Other","2015-01-01","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/102879-1.jpg"
"","The Rocketeer","1991-05-01","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/2050-1.jpg"
"","The Romance of Three Kingdoms: The Fight Of Heroes' Pleiades","NTSC","2017-01-01","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/95231-1.jpg"
"","The Simpsons: Bart vs. the Space Mutants","NTSC","1991-02-01","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/1417-1.jpg"
"","The Simpsons: Bart vs. the World","NTSC","1991-12-13","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/1401-1.jpg"
"","The Simpsons: Bartman Meets Radioactive Man","NTSC","1992-12-01","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/2077-1.jpg"
"","The Simpsons: Return of the Space Mutants","NTSC","2003-09-07","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/44728-1.jpg"
"","The Smurfs","1994-03-24","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/2096-1.jpg"
"","The Snowball Fight","Other","2021-03-06","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/106660-1.jpg"
"","The Spirit of Satan","NTSC-J																		(Japan)","1989-01-01","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/113178-1.jpg"
"","The Storied Sword","NTSC","2024-04-03","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/129003-1.jpg"
"","The Terminator","1992-12-01","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/2654-1.jpg"
"","The Terminator - Hack of Journey to Silius","Other","2021-11-01","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/116763-1.jpg"
"","The Terminator (Hack Journey to Silius)","NTSC																		(United States of America)","2021-11-01","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/120200-1.jpg"
"","The Three Stooges","NTSC																		(United States of America)","2023-06-02","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/128516-1.jpg"
"","The Three Stooges","NTSC-U","1989-10-15","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/2137-1.jpg"
"","The Tower of Druaga","1985-08-06","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/27325-1.jpg"
"","The Tower of Turmoil","Other","2019-01-01","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/129228-1.jpg"
"","The Tragedy of Ryohyukan","NTSC-J																		(Japan)","1994-01-01","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/113181-1.jpg"
"","The Trial of Kharzoid","NTSC																		(United States of America)","2025-01-31","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/131285-1.jpg"
"","The Triathron","1988-12-16","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/37505-1.jpg"
"","The Ultimate Stuntman","1990-09-05","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/2160-1.png"
"","The Uncanny X-Men","1989-12-01","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/1386-1.jpg"
"","The Universe Soldiers","NTSC-C","1993-01-01","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/37000-1.jpg"
"","The Untouchables","1991-01-01","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/2163-1.jpg"
"","The Untouchables [Silhouette Art]","NTSC																		(United States of America)","1991-01-01","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/108758-1.jpg"
"","The Wizard of Oz","NTSC-C																		(China)","1996-01-01","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/53479-1.jpg"
"","The Young Indiana Jones Chronicles","1992-12-15","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/2295-1.jpg"
"","Thexder","1985-12-19","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/26253-1.jpg"
"","Thomas the Tank Engine & Friends","1993-01-01","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/40881-1.jpg"
"","Thornby","NTSC-U																		(United States of America)","2012-05-01","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/113528-1.jpg"
"","Three Kingdoms - Battle of Red Cliffs","1991-01-01","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/78737-1.jpg"
"","Thunder & Lightning","1990-01-01","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/2138-1.jpg"
"","Thunder Blaster Man","1995-08-01","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/36941-1.jpg"
"","Thunderbirds","1990-09-01","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/1425-1.jpg"
"","Thunderbolt II","1993-01-01","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/76607-1.jpg"
"","Thundercade","1989-07-01","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/2139-1.jpg"
"","Tide Pod Challenge","2018-06-20","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/65604-1.jpg"
"","Tiger Jenny","NTSC","2014-12-01","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/33926-1.jpg"
"","Tiger-Heli","NTSC																		(United States of America)","1987-10-01","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/387-1.jpg"
"","Tiger-Heli [5 Screw]","NTSC																		(United States of America)","1987-10-01","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/108642-1.jpg"
"","Tiles of Fate","1990-01-01","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/2140-1.jpg"
"","Time Diver: Eon Man","2010-03-10","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/26515-1.jpg"
"","Time Lord","1990-09-01","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/388-1.jpg"
"","Time Zone","1991-10-25","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/27319-1.jpg"
"","Times of Lore","1988-01-01","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/1426-1.jpg"
"","Tiny Toon 4","NTSC","1996-01-01","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/95267-1.jpg"
"","Tiny Toon Adventures","1991-12-01","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/1384-1.jpg"
"","Tiny Toon Adventures 2: Trouble in Wackyland","1993-04-01","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/2141-1.jpg"
"","Tiny Toon Adventures Cartoon Workshop","1992-12-01","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/2142-1.jpg"
"","Titan","1990-08-10","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/27320-1.jpg"
"","Titan Warriors","NTSC","1988-01-01","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/34734-1.jpg"
"","Titanic","2005-04-01","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/36925-1.jpg"
"","Titenic","1999-08-06","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/36924-1.jpg"
"","TM Network: Live in Power Bowl","1989-12-22","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/48341-1.jpg"
"","TMNT Donatello's Destiny","NTSC-U																		(United States of America)","2016-01-01","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/89735-1.jpg"
"","TMNT Leonardo's Legacy","NTSC-U																		(United States of America)","2016-01-01","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/89733-1.jpg"
"","TMNT Michelangelo's Mission","NTSC-U																		(United States of America)","2016-01-01","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/89734-1.jpg"
"","TMNT Raphael's Rampage","NTSC-U																		(United States of America)","2016-01-01","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/89732-1.jpg"
"","To the Earth","1989-11-01","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/1465-1.jpg"
"","Toad’s Christmas Adventure","Other","2008-12-23","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/118741-1.jpg"
"","Toki","1991-12-01","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/2143-1.jpg"
"","Toki no Tabibito: Time Stranger","1986-12-26","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/40882-1.jpg"
"","Tokkyuu Shirei Solbrain","1991-10-26","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/46833-1.jpg"
"","Tokoro-san no Mamoru mo Semeru mo","1987-06-27","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/27321-1.jpg"
"","Tokyo Pachi-Slot Adventure","1991-12-13","Nintendo Entertainment System (NES)","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/40884-1.jpg"
"","Tom & Jerry: The Ultimate Game of Cat and Mouse!","NTSC																		(United States of America)","1991-01-01","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/2144-1.jpg"
"","Tomb Raider","NTSC-C																		(China)","2007-03-01","Nintendo Entertainment System (NES)","https://cdn.thegamesdb.net/images/thumb/boxart/front/95751-1.jpg"
